point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20,point_21,point_22,point_23,point_24,point_25,point_26,point_27,point_28,point_29,point_30,point_31,point_32,point_33,point_34,point_35,point_36,point_37,point_38,point_39,point_40,point_41,point_42,point_43,point_44,point_45,point_46,point_47,point_48,point_49,point_50,point_51,point_52,point_53,point_54,point_55,point_56,point_57,point_58,point_59,point_60,point_61,point_62,label
0.6157912015914917,0.9531028270721436,4.878576760347642e-07,0.5374899506568909,0.9171743988990784,-0.026227688416838646,0.47988489270210266,0.8524219393730164,-0.03986044228076935,0.4425405263900757,0.788702130317688,-0.0528857447206974,0.4117851257324219,0.7305360436439514,-0.06472774595022202,0.5363689661026001,0.6856313943862915,-0.005853195674717426,0.5114112496376038,0.5863150358200073,-0.019734801724553108,0.4967234432697296,0.5275411605834961,-0.03626738116145134,0.4853666424751282,0.4739883244037628,-0.05044364556670189,0.5844851136207581,0.6716524958610535,-0.011684744618833065,0.581485390663147,0.5541480779647827,-0.019584977999329567,0.5798172950744629,0.4833794832229614,-0.033650606870651245,0.5789726376533508,0.4283662736415863,-0.04648687317967415,0.6278567910194397,0.6852939128875732,-0.02312410995364189,0.6342887282371521,0.5774781703948975,-0.03448260575532913,0.6352481842041016,0.5161047577857971,-0.04592880234122276,0.6328056454658508,0.46250995993614197,-0.05676592141389847,0.6714490056037903,0.7195696234703064,-0.03802700340747833,0.6956304311752319,0.6457194685935974,-0.05053618177771568,0.7055356502532959,0.5975939035415649,-0.0562506839632988,0.7107114791870117,0.5519304275512695,-0.06145801395177841,Hello
0.6500372886657715,0.9301243424415588,5.341627229427104e-07,0.5671030879020691,0.8902056813240051,-0.022997137159109116,0.5096174478530884,0.8122612237930298,-0.031124556437134743,0.47463950514793396,0.7413403391838074,-0.03856470063328743,0.4404594302177429,0.6843920946121216,-0.044679295271635056,0.5702760219573975,0.6502803564071655,0.0024145152419805527,0.5500180125236511,0.5518262982368469,-0.005236852448433638,0.5411142706871033,0.49258169531822205,-0.017128383740782738,0.5360090732574463,0.4399443566799164,-0.028103791177272797,0.6224328875541687,0.638696551322937,-0.002158108400180936,0.6281764507293701,0.5233108997344971,-0.004597528371959925,0.6357645988464355,0.4530782699584961,-0.014900905080139637,0.6430547833442688,0.39902520179748535,-0.0245719812810421,0.668132483959198,0.6558465361595154,-0.012243605218827724,0.6789706945419312,0.554831326007843,-0.021161407232284546,0.683696985244751,0.49324822425842285,-0.032955318689346313,0.6848297119140625,0.4375368058681488,-0.04351295158267021,0.7105634808540344,0.6937669515609741,-0.025314655154943466,0.7369637489318848,0.6254651546478271,-0.036736860871315,0.7501804232597351,0.5807599425315857,-0.04275152087211609,0.7586525678634644,0.5351206660270691,-0.047690462321043015,Hello
0.63926762342453,0.952323317527771,4.0687180558052205e-07,0.5574706196784973,0.9082212448120117,-0.017697814851999283,0.4985891282558441,0.8290714621543884,-0.025247331708669662,0.46174150705337524,0.7637975811958313,-0.03335205465555191,0.42653754353523254,0.7115958333015442,-0.04097845032811165,0.5558230876922607,0.6769912242889404,0.0032535505015403032,0.5298755168914795,0.5760584473609924,-0.008765050210058689,0.5155555605888367,0.5145283341407776,-0.023446116596460342,0.5056563019752502,0.461780309677124,-0.035545215010643005,0.6059789061546326,0.6637969613075256,-0.004447395447641611,0.6052708029747009,0.5478020310401917,-0.010281973518431187,0.6063252687454224,0.477774441242218,-0.021992983296513557,0.6079503297805786,0.42481184005737305,-0.032283879816532135,0.6510059833526611,0.6772574782371521,-0.01717066578567028,0.6561015248298645,0.5749005675315857,-0.02629091963171959,0.6571844816207886,0.5117471218109131,-0.0361374095082283,0.6558704376220703,0.4574131965637207,-0.04544313624501228,0.6942615509033203,0.7119260430335999,-0.032628193497657776,0.7161384224891663,0.6414679288864136,-0.041749753057956696,0.7267686128616333,0.5943251252174377,-0.04489532485604286,0.734706461429596,0.5487526655197144,-0.048135906457901,Hello
0.6460251212120056,0.9417487382888794,5.224371193435218e-07,0.5661161541938782,0.9070537090301514,-0.0257217139005661,0.5069065093994141,0.8296120166778564,-0.03627050668001175,0.4697105288505554,0.7617408633232117,-0.0455736443400383,0.4336453080177307,0.7034986615180969,-0.05392111837863922,0.5621365308761597,0.6663002967834473,-0.005289724562317133,0.5390977263450623,0.5653048753738403,-0.017200861126184464,0.528623640537262,0.5045378804206848,-0.03172152489423752,0.5222488045692444,0.449049711227417,-0.04462511092424393,0.6135565638542175,0.6537487506866455,-0.010106132365763187,0.6172374486923218,0.5368871688842773,-0.016685105860233307,0.6230972409248352,0.4657152593135834,-0.029216617345809937,0.6286365389823914,0.4088398814201355,-0.040904294699430466,0.6586518287658691,0.6698760390281677,-0.020461009815335274,0.6682166457176208,0.5650035738945007,-0.03234507888555527,0.6726567149162292,0.5027339458465576,-0.044280510395765305,0.6742733120918274,0.44614192843437195,-0.05528087168931961,0.7007780075073242,0.7063958644866943,-0.03398237004876137,0.7245404720306396,0.6352308988571167,-0.04726186767220497,0.7374982833862305,0.58912193775177,-0.05333185940980911,0.7470604181289673,0.5425916314125061,-0.05880282446742058,Hello
0.6349990367889404,0.958686113357544,4.513699991548492e-07,0.5542530417442322,0.9246126413345337,-0.02658015675842762,0.492057740688324,0.8527014851570129,-0.038631372153759,0.4514021873474121,0.7893592119216919,-0.04978777468204498,0.41597503423690796,0.7317081689834595,-0.059714652597904205,0.5485973954200745,0.6897413730621338,-0.003670879639685154,0.5193802714347839,0.589140772819519,-0.017734967172145844,0.503211498260498,0.527653157711029,-0.03393266722559929,0.49262815713882446,0.47406208515167236,-0.047198399901390076,0.5965836644172668,0.6735279560089111,-0.008163293823599815,0.5846408009529114,0.5548250675201416,-0.015756262466311455,0.580039918422699,0.4824739694595337,-0.02841985411942005,0.5789176821708679,0.42787089943885803,-0.0394972525537014,0.6421451568603516,0.6851023435592651,-0.018573958426713943,0.6409502029418945,0.5766937732696533,-0.029169484972953796,0.6389461755752563,0.5114923715591431,-0.039844904094934464,0.6360248327255249,0.4554094970226288,-0.049822915345430374,0.6881284117698669,0.7188267111778259,-0.03264378383755684,0.7080836296081543,0.6464304327964783,-0.04338248074054718,0.7172450423240662,0.5974571704864502,-0.048300355672836304,0.7238048315048218,0.5505458116531372,-0.052887212485075,Hello
0.6424225568771362,0.9526994824409485,4.6369044071070675e-07,0.5619112253189087,0.9190523028373718,-0.022314274683594704,0.5029444694519043,0.8427702784538269,-0.03062175028026104,0.4653324782848358,0.7750970721244812,-0.03850365802645683,0.4280000329017639,0.7194055318832397,-0.04520192742347717,0.5553388595581055,0.6792566180229187,0.0008426265558227897,0.5293691158294678,0.5776944756507874,-0.010157876648008823,0.5158432722091675,0.5165566802024841,-0.02454172819852829,0.505889356136322,0.46150583028793335,-0.03731472045183182,0.6059467792510986,0.6641353964805603,-0.005118938162922859,0.6022935509681702,0.545263409614563,-0.010265291668474674,0.6026449799537659,0.4726887345314026,-0.02218497544527054,0.6027180552482605,0.41528016328811646,-0.033384714275598526,0.6527376174926758,0.678517758846283,-0.016558488830924034,0.656298041343689,0.5711088180541992,-0.0264731515198946,0.6568282842636108,0.5074570775032043,-0.03721672296524048,0.6547587513923645,0.4503815472126007,-0.04752655699849129,0.6991435885429382,0.7146289348602295,-0.03110254369676113,0.7221018075942993,0.6423345804214478,-0.042228613048791885,0.7324650287628174,0.5951801538467407,-0.047080058604478836,0.7390487790107727,0.5477124452590942,-0.05180232971906662,Hello
0.6449918150901794,0.9541304707527161,4.939203108733636e-07,0.5668226480484009,0.9223554730415344,-0.028458671644330025,0.5047900676727295,0.8462511301040649,-0.040273189544677734,0.4643084704875946,0.7811356782913208,-0.050323180854320526,0.42738527059555054,0.7228653430938721,-0.059270910918712616,0.5605018734931946,0.6785587072372437,-0.007725246250629425,0.5345310568809509,0.5773821473121643,-0.02160452865064144,0.5210621356964111,0.5156691670417786,-0.03715875372290611,0.512825608253479,0.45984309911727905,-0.05032290518283844,0.611518144607544,0.6636922955513,-0.011937989853322506,0.6076387763023376,0.5444446206092834,-0.019580185413360596,0.6080251932144165,0.46981877088546753,-0.03177579864859581,0.6091786026954651,0.4109572172164917,-0.04277494549751282,0.6583359837532043,0.6785324811935425,-0.022144488990306854,0.6629242300987244,0.5726288557052612,-0.03435639664530754,0.665187418460846,0.5065345168113708,-0.04551779106259346,0.6651480793952942,0.44693243503570557,-0.05570915341377258,0.7032155394554138,0.7149264812469482,-0.0359351672232151,0.7239550352096558,0.6432362794876099,-0.048904046416282654,0.7350057363510132,0.5951208472251892,-0.05439511314034462,0.7430601716041565,0.5472038984298706,-0.059364203363657,Hello
0.6438047289848328,0.9550636410713196,4.805837079402409e-07,0.5665051341056824,0.9244811534881592,-0.029196828603744507,0.5032703280448914,0.8478024005889893,-0.041272155940532684,0.46138930320739746,0.7824817895889282,-0.051233142614364624,0.4235003590583801,0.726341187953949,-0.06009874492883682,0.5575288534164429,0.6785314679145813,-0.009429293684661388,0.5291681289672852,0.5775514841079712,-0.023863432928919792,0.5138847231864929,0.51608806848526,-0.03932962194085121,0.5044716000556946,0.46146008372306824,-0.0521247573196888,0.6086872816085815,0.6633011102676392,-0.012915928848087788,0.604688823223114,0.5438393354415894,-0.020990394055843353,0.6030701994895935,0.4699864387512207,-0.03324835002422333,0.6023863554000854,0.4119095206260681,-0.04411674663424492,0.6555405855178833,0.6779808402061462,-0.022310368716716766,0.6604722142219543,0.5724897384643555,-0.034572068601846695,0.6606508493423462,0.5066848397254944,-0.0457981713116169,0.6586202383041382,0.4475446045398712,-0.05593873932957649,0.699102520942688,0.7150865197181702,-0.03525833785533905,0.719889760017395,0.6433862447738647,-0.04783346876502037,0.7311245799064636,0.5955788493156433,-0.05306900665163994,0.739531934261322,0.5474215745925903,-0.0578211210668087,Hello
0.646435022354126,0.9474728107452393,5.707444188374211e-07,0.5655986666679382,0.9207678437232971,-0.03077106364071369,0.49852514266967773,0.8464383482933044,-0.04365435242652893,0.4534710645675659,0.7835420966148376,-0.05408734083175659,0.4143887162208557,0.7286286354064941,-0.06321979314088821,0.5530273914337158,0.6707192063331604,-0.011559204198420048,0.5260074138641357,0.5671530365943909,-0.025786830112338066,0.5135342478752136,0.5040357112884521,-0.041084133088588715,0.5063531994819641,0.4484746754169464,-0.053683802485466,0.6054112911224365,0.6536844372749329,-0.01405099593102932,0.6030606627464294,0.5306613445281982,-0.021491967141628265,0.60378098487854,0.4543994665145874,-0.03262321650981903,0.6052152514457703,0.3959379494190216,-0.04264768958091736,0.6537337303161621,0.6666631698608398,-0.022684955969452858,0.6602088809013367,0.5593374967575073,-0.03472050279378891,0.6609622836112976,0.4926512837409973,-0.046101585030555725,0.6590437889099121,0.4334316551685333,-0.056298259645700455,0.6987527012825012,0.701605498790741,-0.03500866889953613,0.7221838235855103,0.6291261315345764,-0.0476536899805069,0.7339411377906799,0.5819460153579712,-0.05327434837818146,0.7419572472572327,0.5345789194107056,-0.05822198837995529,Hello
0.6343528628349304,0.9387894868850708,6.140118671282835e-07,0.5503709316253662,0.9030466079711914,-0.028325814753770828,0.4831847846508026,0.8267108201980591,-0.04237530007958412,0.43590986728668213,0.7658390402793884,-0.05456901341676712,0.396619588136673,0.7098478674888611,-0.06585109978914261,0.5458438396453857,0.6510200500488281,-0.014793015085160732,0.519620954990387,0.5421093702316284,-0.030053885653614998,0.5070125460624695,0.4763036072254181,-0.04598117247223854,0.4991740882396698,0.42054620385169983,-0.059056129306554794,0.5996696352958679,0.637715756893158,-0.020013662055134773,0.5983766317367554,0.5097949504852295,-0.028782479465007782,0.5991172790527344,0.4326433539390564,-0.04139983654022217,0.6002563238143921,0.37518882751464844,-0.05237072333693504,0.6500175595283508,0.6543645858764648,-0.030642421916127205,0.6590174436569214,0.5394538640975952,-0.0436658151447773,0.6610605716705322,0.471915602684021,-0.05570388585329056,0.6599291563034058,0.41328704357147217,-0.06643795967102051,0.6961654424667358,0.6947066187858582,-0.04454580321907997,0.722713828086853,0.6184044480323792,-0.059311624616384506,0.7355145215988159,0.5685784816741943,-0.06564727425575256,0.7442774772644043,0.5201245546340942,-0.07061304152011871,Hello
0.6443132162094116,0.9054368138313293,6.429320364986779e-07,0.5592493414878845,0.8617786765098572,-0.026189284399151802,0.4971776008605957,0.7740419507026672,-0.039655327796936035,0.45103418827056885,0.7037003636360168,-0.05235869064927101,0.4061962068080902,0.6500555872917175,-0.06487555801868439,0.5654217600822449,0.6059809923171997,-0.011641360819339752,0.5422263741493225,0.4944348931312561,-0.027535872533917427,0.5307682752609253,0.4260692596435547,-0.044142767786979675,0.5228432416915894,0.36842766404151917,-0.05804074555635452,0.6223827004432678,0.5957253575325012,-0.018657468259334564,0.6284775137901306,0.4648842215538025,-0.03003511019051075,0.6345973014831543,0.38585904240608215,-0.04541302099823952,0.6385859251022339,0.32335934042930603,-0.05792570486664772,0.6730688214302063,0.6176179051399231,-0.030776582658290863,0.6876224875450134,0.49957144260406494,-0.04875611141324043,0.6961809396743774,0.42911216616630554,-0.06334678083658218,0.6996018290519714,0.3649412989616394,-0.07467280328273773,0.7186893820762634,0.664364218711853,-0.04550383612513542,0.7495487928390503,0.5856900811195374,-0.06506741791963577,0.7664164900779724,0.5337135195732117,-0.07300616055727005,0.777050793170929,0.48222434520721436,-0.07825123518705368,Hello
0.6460055708885193,0.885019063949585,5.968632876829361e-07,0.5625026822090149,0.8493300676345825,-0.026445331051945686,0.4940733015537262,0.7683910727500916,-0.04051851108670235,0.449337899684906,0.7038571238517761,-0.05348702520132065,0.4105783700942993,0.6505299210548401,-0.06566807627677917,0.5532941818237305,0.5883669257164001,-0.010981474071741104,0.5280396342277527,0.4813632667064667,-0.026292428374290466,0.5168443918228149,0.4179289638996124,-0.04267101734876633,0.5114336013793945,0.36274558305740356,-0.056139443069696426,0.6082589626312256,0.5730320811271667,-0.017700480297207832,0.6115725040435791,0.44315454363822937,-0.025835847482085228,0.6159242391586304,0.36420804262161255,-0.03767874464392662,0.6207329630851746,0.3040764033794403,-0.04850855842232704,0.6582601070404053,0.5897948145866394,-0.030121469870209694,0.6679664850234985,0.4729166030883789,-0.042604960501194,0.6710323095321655,0.4039123058319092,-0.053930360823869705,0.6715610027313232,0.34307003021240234,-0.0645514503121376,0.7046926617622375,0.631321132183075,-0.04592067748308182,0.7324316501617432,0.5525655746459961,-0.05957523360848427,0.7472628355026245,0.4999955892562866,-0.06535152345895767,0.757407009601593,0.44768768548965454,-0.07043413817882538,Hello
